epoch,loss,val_loss
1,0.6960095763206482,0.43098530173301697
2,0.3418157696723938,0.21238097548484802
3,0.1929282248020172,0.14172311127185822
4,0.13589857518672943,0.10202410817146301
5,0.09653399139642715,0.07596784085035324
6,0.07567597925662994,0.06438089162111282
7,0.06579913944005966,0.057059284299612045
8,0.05830509960651398,0.05077309533953667
9,0.05141574144363403,0.04546702280640602
10,0.045634519308805466,0.041262511163949966
11,0.041213978081941605,0.0379091277718544
12,0.037773530930280685,0.03505925089120865
13,0.03493670001626015,0.03269015997648239
14,0.03256361931562424,0.030540384352207184
15,0.030478546395897865,0.028726546093821526
16,0.028725748881697655,0.02719878777861595
17,0.027209529653191566,0.025846537202596664
18,0.02590395323932171,0.024668646976351738
19,0.02477039396762848,0.02365863509476185
20,0.023793518543243408,0.02269289456307888
21,0.022814715281128883,0.02176324650645256
22,0.021967554464936256,0.02096523903310299
23,0.02116062305867672,0.020207170397043228
24,0.020404232665896416,0.019433293491601944
25,0.01965123973786831,0.018778908997774124
26,0.018986042588949203,0.018169835209846497
27,0.01836233399808407,0.01755843497812748
28,0.01775633729994297,0.017024077475070953
29,0.017239803448319435,0.016511069610714912
30,0.0167464017868042,0.016060806810855865
31,0.016308842226862907,0.015669982880353928
32,0.01592721976339817,0.015241283923387527
33,0.015463605523109436,0.01489976141601801
34,0.015046992339193821,0.014320220798254013
35,0.014632239006459713,0.013949329033493996
36,0.014278239570558071,0.013593701645731926
37,0.013961554504930973,0.013290396891534328
38,0.013715172186493874,0.012978672049939632
39,0.013339661993086338,0.012648041360080242
40,0.013007588684558868,0.012371959164738655
41,0.012772555463016033,0.012105237692594528
42,0.012498081661760807,0.01186786126345396
43,0.012226060032844543,0.011654920876026154
44,0.012042727321386337,0.011418630369007587
45,0.011787183582782745,0.011173412203788757
46,0.011571343056857586,0.011052279733121395
47,0.011400990188121796,0.01084858924150467
48,0.011207149364054203,0.010675628669559956
49,0.0110307103022933,0.010487393476068974
50,0.01084046345204115,0.010331092402338982
51,0.010678504593670368,0.010209383442997932
52,0.010511628352105618,0.010106214322149754
53,0.010352244600653648,0.00987844355404377
54,0.010159202851355076,0.009739024564623833
55,0.010006873868405819,0.00962614081799984
56,0.009866373613476753,0.009393496438860893
57,0.009736393578350544,0.00928435567766428
58,0.009588513523340225,0.009200903587043285
59,0.009470727294683456,0.009009374305605888
60,0.009332486428320408,0.008902370929718018
61,0.009220405481755733,0.008819853886961937
62,0.009123312309384346,0.008798105642199516
63,0.00900921132415533,0.008620750159025192
64,0.008921507745981216,0.008546862751245499
65,0.008791311644017696,0.008483337238430977
66,0.008704920299351215,0.00838459376245737
67,0.008588774129748344,0.008267137221992016
68,0.008500760421156883,0.008137311786413193
69,0.008432402275502682,0.008078225888311863
70,0.008328710682690144,0.007981796748936176
71,0.008247214369475842,0.008032061159610748
72,0.008194551803171635,0.007879502139985561
73,0.00810699351131916,0.00781602319329977
74,0.008017860352993011,0.007720624562352896
75,0.007883558049798012,0.007581788580864668
76,0.007801478728652,0.0075293672271072865
77,0.007741354871541262,0.007491559721529484
78,0.0076621160842478275,0.00740440096706152
79,0.007573566399514675,0.007321105804294348
80,0.007550521288067102,0.007304930128157139
81,0.007471490651369095,0.00722946971654892
82,0.007422107737511396,0.00723247928544879
83,0.007333374582231045,0.007096550893038511
84,0.007288811728358269,0.007070206105709076
85,0.007228800095617771,0.006962547078728676
86,0.007152173202484846,0.006940721068531275
87,0.007113731000572443,0.006945665460079908
88,0.007067306898534298,0.006894116289913654
89,0.007016121409833431,0.006845458410680294
90,0.006967470981180668,0.0067923651076853275
91,0.006895801518112421,0.0066456482745707035
92,0.006820136681199074,0.00662466324865818
93,0.006764057092368603,0.006597672123461962
94,0.006733668502420187,0.006512586493045092
95,0.006717585027217865,0.006517796311527491
96,0.006724942475557327,0.0064748600125312805
97,0.006642255466431379,0.006428913678973913
98,0.006584125105291605,0.0063849566504359245
99,0.006667692679911852,0.0065775527618825436
100,0.00659901462495327,0.006323916371911764
