epoch,loss,val_loss
1,0.5787844657897949,0.5693926811218262
2,0.3515399396419525,0.5566660165786743
3,0.2924445867538452,0.40774959325790405
4,0.2639639675617218,0.27746912837028503
5,0.2452329397201538,0.24070914089679718
6,0.23044589161872864,0.25090262293815613
7,0.21836046874523163,0.24742130935192108
8,0.2095230668783188,0.24487921595573425
9,0.2009209841489792,0.24435950815677643
10,0.19404491782188416,0.23965194821357727
11,0.18769992887973785,0.23165945708751678
12,0.18335025012493134,0.2151830643415451
13,0.17877201735973358,0.20892636477947235
14,0.17449240386486053,0.20487597584724426
15,0.1719546765089035,0.18913759291172028
16,0.16840744018554688,0.1802981197834015
17,0.16551829874515533,0.17225846648216248
18,0.16388855874538422,0.1682330071926117
19,0.1607489138841629,0.16009262204170227
20,0.15831558406352997,0.15381605923175812
21,0.15591689944267273,0.14579573273658752
22,0.15493269264698029,0.14361236989498138
23,0.15221257507801056,0.14245565235614777
24,0.15065084397792816,0.1346289962530136
25,0.14781759679317474,0.13367319107055664
26,0.14577442407608032,0.13223044574260712
27,0.14314450323581696,0.12592123448848724
28,0.14065442979335785,0.12076672911643982
29,0.13816402852535248,0.11593644320964813
30,0.137419193983078,0.11963775753974915
31,0.13546551764011383,0.11616577953100204
32,0.13466022908687592,0.11456222087144852
33,0.1344079226255417,0.11092235147953033
34,0.13395006954669952,0.10930848866701126
35,0.13235993683338165,0.10766011476516724
36,0.1325250267982483,0.1074027568101883
37,0.1305752992630005,0.11032847315073013
38,0.130507692694664,0.10884472727775574
39,0.1300719827413559,0.1060633733868599
40,0.12941081821918488,0.10715772211551666
41,0.1280892938375473,0.10498867928981781
42,0.126504048705101,0.1060139387845993
43,0.12670199573040009,0.10264192521572113
44,0.1264129877090454,0.10301583260297775
45,0.12560519576072693,0.10408154875040054
46,0.12507031857967377,0.10011100769042969
47,0.124296173453331,0.10319796204566956
48,0.12373362481594086,0.09949018061161041
49,0.12320102751255035,0.09961573034524918
50,0.12330377846956253,0.09879249334335327
51,0.12234342843294144,0.09803104400634766
52,0.12142904847860336,0.09684308618307114
53,0.12087138742208481,0.09462305158376694
54,0.11994393169879913,0.094795823097229
55,0.1196151152253151,0.09449102729558945
56,0.11915449053049088,0.09001810848712921
57,0.1179778203368187,0.08956307917833328
58,0.11755967885255814,0.08918679505586624
59,0.11779437959194183,0.09062688797712326
60,0.11663233488798141,0.08638066053390503
61,0.11618649214506149,0.08916003257036209
62,0.11562073975801468,0.08777257055044174
63,0.11587129533290863,0.08656289428472519
64,0.11554818600416183,0.08570151776075363
65,0.11492685973644257,0.08553175628185272
66,0.1149006336927414,0.084091417491436
67,0.1143597811460495,0.08463762700557709
68,0.11393117159605026,0.08488548547029495
69,0.11389637738466263,0.08420116454362869
70,0.11357539147138596,0.08618949353694916
71,0.11335315555334091,0.08335333317518234
72,0.11322563886642456,0.08316907286643982
73,0.11232498288154602,0.08441546559333801
74,0.11237985640764236,0.08339549601078033
75,0.11177636682987213,0.08382530510425568
76,0.11147892475128174,0.08185456693172455
77,0.11189568787813187,0.08351948112249374
78,0.11108524352312088,0.08040955662727356
79,0.110808365046978,0.08216122537851334
80,0.11079683154821396,0.0823633074760437
81,0.11063909530639648,0.08121195435523987
82,0.11030388623476028,0.08168412744998932
83,0.11061780154705048,0.08203963935375214
84,0.10951442271471024,0.08056829124689102
85,0.11001749336719513,0.08087978512048721
86,0.1093737930059433,0.0782657265663147
87,0.1098153293132782,0.0790245532989502
88,0.10921183228492737,0.08086873590946198
89,0.10901006311178207,0.08138307183980942
90,0.10845373570919037,0.07949097454547882
91,0.108391173183918,0.07814580202102661
92,0.10843443125486374,0.07907270640134811
93,0.10789833962917328,0.08213551342487335
94,0.10781190544366837,0.07913737744092941
95,0.10764395445585251,0.07712259888648987
96,0.10765576362609863,0.07967119663953781
97,0.10772661119699478,0.07881450653076172
98,0.10680388659238815,0.07742908596992493
99,0.10686497390270233,0.07787814736366272
100,0.10651850700378418,0.07671178132295609
