epoch,loss,val_loss
1,0.43377628922462463,0.41149619221687317
2,0.38423171639442444,0.36322811245918274
3,0.3312928378582001,0.29582279920578003
4,0.24097232520580292,0.1959153115749359
5,0.16994157433509827,0.15755409002304077
6,0.14369215071201324,0.14162737131118774
7,0.13327239453792572,0.1341492235660553
8,0.12735478579998016,0.1296907663345337
9,0.12510190904140472,0.12975941598415375
10,0.12310405820608139,0.12596100568771362
11,0.11963529139757156,0.12188158184289932
12,0.11616438627243042,0.1190459206700325
13,0.11344707757234573,0.11678343266248703
14,0.11085349321365356,0.11365889757871628
15,0.10777344554662704,0.11067911237478256
16,0.10525517910718918,0.10875380039215088
17,0.10357920080423355,0.10743843764066696
18,0.10201242566108704,0.10593263059854507
19,0.10081817954778671,0.10534684360027313
20,0.09977862983942032,0.10401058197021484
21,0.0988914743065834,0.1027204766869545
22,0.09784717857837677,0.10208338499069214
23,0.09696142375469208,0.10084037482738495
24,0.09571436792612076,0.09935972839593887
25,0.09479353576898575,0.0984182059764862
26,0.09475404769182205,0.09865691512823105
27,0.09328679740428925,0.09673665463924408
28,0.09144601225852966,0.09424906224012375
29,0.08955530822277069,0.0914999321103096
30,0.08618467301130295,0.08723209798336029
31,0.08194264769554138,0.08375932276248932
32,0.07892589271068573,0.08083997666835785
33,0.07715460658073425,0.0800805315375328
34,0.07740557193756104,0.07939423620700836
35,0.07665489614009857,0.07962564378976822
36,0.0761992484331131,0.08005054295063019
37,0.0756094753742218,0.0800480768084526
38,0.0749821662902832,0.08006241172552109
39,0.07530512660741806,0.07820360362529755
40,0.07442550361156464,0.07700186222791672
41,0.07306858152151108,0.07677809149026871
42,0.0730159729719162,0.07643718272447586
43,0.0728568583726883,0.07596897333860397
44,0.07266118377447128,0.07655048370361328
45,0.07260746508836746,0.07600223273038864
46,0.07202287763357162,0.07586447894573212
47,0.07168921828269958,0.07613979279994965
48,0.0719747319817543,0.07580897957086563
49,0.07263275980949402,0.07652944326400757
50,0.07278036326169968,0.07629726082086563
51,0.0722465068101883,0.07699601352214813
52,0.0721060261130333,0.07656704634428024
53,0.07203695178031921,0.0759759470820427
54,0.0717284232378006,0.07547206431627274
55,0.07113995403051376,0.07547732442617416
56,0.07078929245471954,0.07511093467473984
57,0.07039868831634521,0.07482559233903885
58,0.07052841782569885,0.07486701756715775
59,0.07038837671279907,0.07524292916059494
60,0.06974636018276215,0.07484590262174606
61,0.06998363137245178,0.07437309622764587
62,0.06981733441352844,0.07413993030786514
63,0.06896906346082687,0.07303527742624283
64,0.0685727596282959,0.07315000891685486
65,0.06845485419034958,0.07291188836097717
66,0.06896001845598221,0.07319851964712143
67,0.06856446713209152,0.07374601066112518
68,0.06833257526159286,0.07308363914489746
69,0.06820881366729736,0.07235905528068542
70,0.06789612025022507,0.07362329959869385
71,0.06798632442951202,0.0731872022151947
72,0.0676034539937973,0.07260901480913162
73,0.06754179298877716,0.07225257158279419
74,0.06715026497840881,0.07174482941627502
75,0.06643570214509964,0.07091466337442398
76,0.06640879809856415,0.07122073322534561
77,0.06676048785448074,0.07152625173330307
78,0.067022405564785,0.07111670076847076
79,0.0667237862944603,0.07133559882640839
80,0.06672464311122894,0.07273990660905838
81,0.06686301529407501,0.07203984260559082
82,0.06645063310861588,0.0705384612083435
83,0.06579990684986115,0.07079025357961655
84,0.0655314028263092,0.0717121958732605
85,0.06593601405620575,0.0702631026506424
86,0.06556905061006546,0.06993889808654785
87,0.06499812006950378,0.06967121362686157
88,0.06484468281269073,0.06958795338869095
89,0.06454657763242722,0.06952966004610062
90,0.06442997604608536,0.0695267915725708
91,0.06463253498077393,0.06926366686820984
92,0.06445430219173431,0.06903491169214249
93,0.06392122060060501,0.06886032223701477
94,0.06427288800477982,0.06958629935979843
95,0.06463954597711563,0.06984912604093552
96,0.06433068215847015,0.06875064224004745
97,0.06366941332817078,0.06817422062158585
98,0.0632299855351448,0.06827674806118011
99,0.06288802623748779,0.06815076619386673
100,0.06278989464044571,0.06864959001541138
