epoch,loss,val_loss
1,0.6098588705062866,0.7183783054351807
2,0.3878006935119629,0.8029069900512695
3,0.2496468722820282,0.3696766793727875
4,0.19404524564743042,0.26383745670318604
5,0.15916502475738525,0.23195767402648926
6,0.13022726774215698,0.1701388955116272
7,0.10917381942272186,0.14767950773239136
8,0.09906088560819626,0.1275690793991089
9,0.08992130309343338,0.1173996552824974
10,0.083591528236866,0.10668816417455673
11,0.07755772024393082,0.09863191843032837
12,0.0723429024219513,0.09570956975221634
13,0.0677444115281105,0.08706487715244293
14,0.06334272027015686,0.08248057961463928
15,0.06014391407370567,0.08242430537939072
16,0.05730562284588814,0.07727331668138504
17,0.055033937096595764,0.07418537139892578
18,0.05180250108242035,0.07075104117393494
19,0.04933540150523186,0.06913360953330994
20,0.047310810536146164,0.0638849139213562
21,0.044883180409669876,0.06068360060453415
22,0.04260662943124771,0.0600760281085968
23,0.04135236516594887,0.05677703022956848
24,0.040600743144750595,0.06060570850968361
25,0.03973492234945297,0.053993117064237595
26,0.038573767989873886,0.051496442407369614
27,0.038199976086616516,0.051535800099372864
28,0.036394841969013214,0.05083265155553818
29,0.035138797014951706,0.048730578273534775
30,0.0346306674182415,0.04702718183398247
31,0.033654388040304184,0.04653526470065117
32,0.032970402389764786,0.044427111744880676
33,0.03220536559820175,0.044979020953178406
34,0.032263465225696564,0.045947834849357605
35,0.03169521316885948,0.04496562480926514
36,0.031463488936424255,0.04621691629290581
37,0.03146156668663025,0.04959379881620407
38,0.03192378580570221,0.04484919458627701
39,0.030173057690262794,0.044287074357271194
40,0.029421601444482803,0.04335182532668114
41,0.02892264723777771,0.04369254782795906
42,0.02838129736483097,0.04150177165865898
43,0.027601053938269615,0.03883492574095726
44,0.02727612294256687,0.03891957178711891
45,0.026918819174170494,0.03895057365298271
46,0.026599101722240448,0.03990403562784195
47,0.026612449437379837,0.03845997899770737
48,0.0262908972799778,0.04176836088299751
49,0.026484370231628418,0.037715040147304535
50,0.025865880772471428,0.04351481795310974
51,0.025683805346488953,0.03973681852221489
52,0.02505747228860855,0.04071620851755142
53,0.024923263117671013,0.03858915716409683
54,0.024845894426107407,0.03872020170092583
55,0.02452816441655159,0.03841428831219673
56,0.0238701980561018,0.03608344495296478
57,0.023503486067056656,0.037428244948387146
58,0.023268356919288635,0.0401638001203537
59,0.02370794489979744,0.03766580671072006
60,0.023210933431982994,0.03678984194993973
61,0.022585587576031685,0.0374656580388546
62,0.022594885900616646,0.045409370213747025
63,0.0229444932192564,0.040144771337509155
64,0.02256137691438198,0.04007352516055107
65,0.022821778431534767,0.03641383349895477
66,0.021770242601633072,0.0349494144320488
67,0.021422337740659714,0.03540356829762459
68,0.022274116054177284,0.04428815469145775
69,0.025257276371121407,0.05016977712512016
70,0.025137949734926224,0.06129874661564827
71,0.02472192794084549,0.03949054330587387
72,0.021182207390666008,0.03230031207203865
73,0.02089608833193779,0.03354359790682793
74,0.020631399005651474,0.03372833877801895
75,0.02124854549765587,0.03703605383634567
76,0.021006843075156212,0.0329815074801445
77,0.020592723041772842,0.03335654363036156
78,0.020748401060700417,0.03306451439857483
79,0.020562611520290375,0.0339653305709362
80,0.020605741068720818,0.033576130867004395
81,0.0210710559040308,0.034492429345846176
82,0.020375709980726242,0.03259412944316864
