epoch,loss,val_loss
1,0.3180806636810303,0.2820165157318115
2,0.2062840759754181,0.2059601992368698
3,0.1929648220539093,0.19766537845134735
4,0.18910188972949982,0.1925170123577118
5,0.18172627687454224,0.19147729873657227
6,0.17873582243919373,0.18311768770217896
7,0.17145897448062897,0.1747942715883255
8,0.16607169806957245,0.17089827358722687
9,0.1614389717578888,0.16628669202327728
10,0.15660765767097473,0.1694277822971344
11,0.15153926610946655,0.1599285751581192
12,0.1449996680021286,0.1517246514558792
13,0.13783030211925507,0.1466054469347
14,0.13489867746829987,0.1423163264989853
15,0.13417105376720428,0.14179806411266327
16,0.1308126300573349,0.1415805220603943
17,0.12970969080924988,0.14154015481472015
18,0.1265903115272522,0.13984712958335876
19,0.12430839985609055,0.13559840619564056
20,0.12125882506370544,0.13096465170383453
21,0.12049107998609543,0.13054326176643372
22,0.11888135969638824,0.12679511308670044
23,0.1159350648522377,0.12595079839229584
24,0.11582484841346741,0.12614242732524872
25,0.1140754371881485,0.12521634995937347
26,0.11407912522554398,0.1236695721745491
27,0.1120242327451706,0.1232762336730957
28,0.11115164309740067,0.12026283890008926
29,0.10905954241752625,0.11925151199102402
30,0.1084742322564125,0.11985630542039871
31,0.10813125222921371,0.1290098875761032
32,0.10766401886940002,0.11903727799654007
33,0.10695893317461014,0.11718707531690598
34,0.10625685006380081,0.11588118225336075
35,0.10600047558546066,0.11526412516832352
36,0.10530255734920502,0.11520539969205856
37,0.1043010875582695,0.11487168818712234
38,0.10326744616031647,0.11502741277217865
39,0.10320549458265305,0.11648382246494293
40,0.10396172106266022,0.11764369904994965
41,0.10356852412223816,0.1172543540596962
42,0.1025909036397934,0.11307098716497421
43,0.10182921588420868,0.1125589981675148
44,0.1013561561703682,0.1139470785856247
45,0.10155902057886124,0.11363758146762848
46,0.10133959352970123,0.11343841254711151
47,0.10063818842172623,0.111900694668293
48,0.09988787025213242,0.11132418364286423
49,0.10043251514434814,0.11080708354711533
50,0.10011632740497589,0.11194247007369995
51,0.09984692186117172,0.11338280886411667
52,0.1005517765879631,0.12279164046049118
53,0.1002320945262909,0.11232433468103409
54,0.09957093745470047,0.11254031956195831
55,0.09894023835659027,0.11087273061275482
56,0.09834408015012741,0.11149438470602036
57,0.0985850915312767,0.10975588858127594
58,0.09784702956676483,0.11093250662088394
59,0.09801092743873596,0.11125652492046356
60,0.09763578325510025,0.11143602430820465
61,0.09726466238498688,0.11016594618558884
62,0.09722559154033661,0.11283155530691147
63,0.0974559560418129,0.11684580147266388
64,0.09727566689252853,0.11317472904920578
65,0.09784242510795593,0.11496322602033615
66,0.09726477414369583,0.11309431493282318
67,0.09650464355945587,0.11399401724338531
